Source	Target	Weight
Cg21481.1	Cg06414.1	0.00182821
Cg21481.1	Cg06448.1	0.0178314
Cg21481.1	Cg06470.1	0.0109299
Cg21481.1	Cg06743.1	0.00696116
Cg21481.1	Cg06769.1	0.00168434
Cg21481.1	Cg07043.1	0.00205792
Cg21481.1	Cg07176.1	0.000542316
Cg21481.1	Cg07179.1	0.0171403
Cg21481.1	Cg07292.1	0.00901832
Cg21481.1	Cg07340.1	0.00237512
Cg21481.1	Cg07462.1	0.00710423
Cg21481.1	Cg07566.1	0.004539
Cg21481.1	Cg07589.1	0.00256052
Cg21481.1	Cg07622.1	0.00716942
Cg21481.1	Cg07703.1	0.00608038
Cg21481.1	Cg07746.1	0.00475052
Cg21481.1	Cg07797.1	0.00530472
Cg21481.1	Cg07930.1	0.011238
Cg21481.1	Cg08045.1	0.0155459
Cg21481.1	Cg08138.1	0.00744957
Cg21481.1	Cg08294.1	0.0185223
Cg21481.1	Cg08456.1	0.00315665
Cg21481.1	Cg08751.1	0.00277484
Cg21481.1	Cg08783.1	0.00340041
Cg21481.1	Cg09065.1	0.025148
Cg21481.1	Cg09535.1	0.0133306
Cg21481.1	Cg09630.1	0.00983519
Cg21481.1	Cg09697.1	0.00163399
Cg21481.1	Cg10375.1	0.00256994
Cg21481.1	Cg10475.1	0.0115094
Cg21481.1	Cg10493.1	0.0196708
Cg21481.1	Cg10683.1	0.0140602
Cg21481.1	Cg10686.1	0.0219791
Cg21481.1	Cg10780.1	0.0085856
Cg21481.1	Cg10833.1	0.0133774
Cg21481.1	Cg10867.1	0.00270588
Cg21481.1	Cg10874.1	0.00798713
Cg21481.1	Cg10989.1	0.00122069
Cg21481.1	Cg11056.1	0.00374849
Cg21481.1	Cg11061.1	0.0113526
Cg21481.1	Cg11338.1	0.00429755
Cg21481.1	Cg11486.1	0.00427472
Cg21481.1	Cg11622.1	0.0173467
Cg21481.1	Cg11674.1	0.00770639
Cg21481.1	Cg11755.1	0.00353974
Cg21481.1	Cg11832.1	0.00349577
Cg21481.1	Cg11881.1	0.00501984
Cg21481.1	Cg11903.1	0.000595088
Cg21481.1	Cg12002.1	0.00115654
Cg21481.1	Cg12088.1	0.00642301
Cg21481.1	Cg12255.1	0.0178716
Cg21481.1	Cg12256.1	0.00673781
Cg21481.1	Cg12364.1	0.000743569
Cg21481.1	Cg12420.1	0.00139724
Cg21481.1	Cg12493.1	0.00254527
Cg21481.1	Cg12667.1	0.00179078
Cg21481.1	Cg12754.1	0.00310497
Cg21481.1	Cg12864.1	0.0139521
Cg21481.1	Cg12891.1	0.0182811
Cg21481.1	Cg13027.1	0.00250165
Cg21481.1	Cg13198.1	0.00649426
Cg21481.1	Cg13274.1	0.00852693
Cg21481.1	Cg13279.1	0.00787978
Cg21481.1	Cg13403.1	0.00152866
Cg21481.1	Cg13670.1	0.00455299
Cg21481.1	Cg14266.1	0.0047373
Cg21481.1	Cg14276.1	0.0148507
Cg21481.1	Cg14362.1	0.00560971
Cg21481.1	Cg14365.1	0.0112027
Cg21481.1	Cg14369.1	0.0176698
Cg21481.1	Cg14370.1	0.00314535
Cg21481.1	Cg14436.1	0.00369812
Cg21481.1	Cg14611.1	0.0043135
Cg21481.1	Cg14663.1	0.00364369
Cg21481.1	Cg14779.1	0.0059106
Cg21481.1	Cg14828.1	0.011715
Cg21481.1	Cg14887.1	0.00228232
Cg21481.1	Cg14896.1	0.0183365
Cg21481.1	Cg15006.1	0.0199827
Cg21481.1	Cg15009.1	0.0146323
Cg21481.1	Cg15039.1	0.0137065
Cg21481.1	Cg15169.1	0.00494801
Cg21481.1	Cg15170.1	0.00922435
Cg21481.1	Cg15171.1	0.00221757
Cg21481.1	Cg15172.1	0.0106405
Cg21481.1	Cg15214.1	0.00648671
Cg21481.1	Cg15374.1	0.0155215
Cg21481.1	Cg15384.1	0.000691648
Cg21481.1	Cg15526.1	0.00123376
Cg21481.1	Cg15569.1	0.00719312
Cg21481.1	Cg15640.1	0.00284276
Cg21481.1	Cg15969.1	0.00383266
Cg21481.1	Cg16133.1	0.0035892
Cg21481.1	Cg16160.1	0.00909262
Cg21481.1	Cg16292.1	0.00274363
Cg21481.1	Cg16610.1	0.0146713
Cg21481.1	Cg16709.1	0.0126934
Cg21481.1	Cg16884.1	0.006878
Cg21481.1	Cg16916.1	0.00352323
Cg21481.1	Cg17007.1	0.0144213
Cg21481.1	Cg17074.1	0.00796535
Cg21481.1	Cg17141.1	0.00478634
Cg21481.1	Cg17271.1	0.0043345
Cg21481.1	Cg17471.1	0.00217423
Cg21481.1	Cg17737.1	0.0014062
Cg21481.1	Cg17764.1	0.00322609
Cg21481.1	Cg17926.1	0.0118906
Cg21481.1	Cg17995.1	0.00678828
Cg21481.1	Cg18089.1	0.0100391
Cg21481.1	Cg18125.1	0.00246182
Cg21481.1	Cg18201.1	0.00809291
Cg21481.1	Cg18225.1	0.0227623
Cg21481.1	Cg18367.1	0.00836527
Cg21481.1	Cg18374.1	0.0211003
Cg21481.1	Cg18478.1	0.014293
Cg21481.1	Cg18498.1	0.014816
Cg21481.1	Cg18702.1	0.00368307
Cg21481.1	Cg18799.1	0.00816547
Cg21481.1	Cg18987.1	0.00149472
Cg21481.1	Cg19135.1	0.00782258
Cg21481.1	Cg19220.1	0.0036453
Cg21481.1	Cg19586.1	0.0112397
Cg21481.1	Cg19648.1	0.0031371
Cg21481.1	Cg19951.1	0.00275114
Cg21481.1	Cg20015.1	0.00171009
Cg21481.1	Cg20327.1	0.00436186
Cg21481.1	Cg20428.1	0.0238687
Cg21481.1	Cg20544.1	0.00730832
Cg21481.1	Cg20554.1	0.00493221
Cg21481.1	Cg20555.1	0.00337449
Cg21481.1	Cg20588.1	0.00181715
Cg21481.1	Cg20777.1	0.000677579
Cg21481.1	Cg21096.1	0.0131334
Cg21481.1	Cg21481.1	0
Cg21481.1	Cg21628.1	0.0102453
Cg21481.1	Cg21765.1	0.00838839
Cg21481.1	Cg22127.1	0.00243856
Cg21481.1	Cg22134.1	0.00234815
Cg21481.1	Cg22151.1	0.0104783
Cg21481.1	Cg22203.1	0.00121289
Cg21481.1	Cg22270.1	0.00506493
Cg21481.1	Cg22277.1	0.000731566
Cg21481.1	Cg22409.1	0.00828049
Cg21481.1	Cg22470.1	0.00201137
Cg21481.1	Cg22523.1	0.00268105
Cg21481.1	Cg22655.1	0.000825536
Cg21481.1	Cg23022.1	0.00878998
Cg21481.1	Cg23070.1	0.00821134
Cg21481.1	Cg23107.1	0.00428763
Cg21481.1	Cg23167.1	0.00553369
Cg21481.1	Cg23183.1	0.00612089
Cg21481.1	Cg23233.1	0.0451368
Cg21481.1	Cg23394.1	0.00146004
Cg21481.1	Cg23421.1	0.0225125
Cg21481.1	Cg23467.1	0.00232377
Cg21481.1	Cg23497.1	0.0107333
Cg21481.1	Cg23651.1	0.00307261
Cg21481.1	Cg23664.1	0.0011635
Cg21481.1	Cg23927.1	0.00633358
Cg21481.1	Cg24033.1	0.00770756
Cg21481.1	Cg24108.1	0.0101552
Cg21481.1	Cg24225.1	0.0158813
Cg21481.1	Cg24337.1	0.00587441
Cg21481.1	Cg24360.1	0.0280031
Cg21481.1	Cg24485.1	0.0118411
Cg21481.1	Cg24519.1	0.00117917
Cg21481.1	Cg24730.1	0.0282999
Cg21481.1	Cg24854.1	0.00532271
Cg21481.1	Cg24890.1	0.0123528
Cg21481.1	Cg25390.1	0.00871961
Cg21481.1	Cg25757.1	0.0147744
Cg21481.1	Cg25986.1	0.0115159
Cg21481.1	Cg26015.1	0.0279853
Cg21481.1	Cg26082.1	0.00603653
Cg21481.1	Cg26202.1	0.00323488
Cg21481.1	Cg26466.1	0.00384636
Cg21481.1	Cg26484.1	0.00328872
Cg21481.1	Cg26923.1	0.0188148
Cg21481.1	Cg26927.1	0.00726457
Cg21481.1	Cg26968.1	0.00259158
Cg21481.1	Cg26993.1	0.00200125
Cg21481.1	Cg27004.1	0.00364609
Cg21481.1	Cg27097.1	0.00134038
Cg21481.1	Cg27135.1	0.0115074
Cg21481.1	Cg27230.1	0.0016103
Cg21481.1	Cg27240.1	0.0177919
Cg21481.1	Cg27284.1	0.0112516
Cg21481.1	Cg27316.1	0.00909356
Cg21481.1	Cg27327.1	0.0302496
Cg21481.1	Cg27606.1	0.00422606
Cg21481.1	Cg27854.1	0.0256336
Cg21481.1	Cg27918.1	0.00258349
Cg21481.1	Cg27925.1	0.0175575
Cg21481.1	Cg28021.1	0.00412138
Cg21481.1	Cg28070.1	0.00319547
Cg21481.1	Cg28102.1	0.000775442
Cg21481.1	Cg28139.1	0.00404805
Cg21481.1	Cg28451.1	0.0122564
Cg21481.1	Cg28546.1	0.00292639
Cg21481.1	Cg28592.1	0.00657689
Cg21481.1	Cg28596.1	0.00641356
Cg21481.1	Cg28740.1	0.00269958
Cg21481.1	Cg28760.1	0.0019309
Cg21481.1	Cg28779.1	0.0164243
Cg21481.1	Cg28792.1	0.00428432
Cg21481.1	Cg29345.1	0.00358804
Cg21481.1	Cg29408.1	0.00346797
Cg21481.1	Cg29418.1	0.0192123
Cg21481.1	Cg29440.1	0.00127839
Cg21481.1	Cg29876.1	0.00164245
Cg21481.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.0159745
Cg21481.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.00428392
Cg21481.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.0216519
Cg21481.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.0106445
Cg21481.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0225212
Cg21481.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.00703253
Cg21628.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.00109294
Cg21628.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.00342815
Cg21628.1	Cg00075.1	0.00790778
Cg21628.1	Cg00131.1	0.00172316
Cg21628.1	Cg00145.1	0.00132366
Cg21628.1	Cg00157.1	0.00409496
Cg21628.1	Cg00212.1	0.0112914
Cg21628.1	Cg00262.1	0.00198649
Cg21628.1	Cg00372.1	0.00118344
Cg21628.1	Cg00397.1	0.00177161
Cg21628.1	Cg00404.1	0.00172111
Cg21628.1	Cg00630.1	0.00330136
Cg21628.1	Cg00825.1	0.00560474
Cg21628.1	Cg00885.1	0.0107611
Cg21628.1	Cg01010.1	0.0148997
Cg21628.1	Cg01021.1	0.0115899
Cg21628.1	Cg01117.1	0.00133701
Cg21628.1	Cg01192.1	0.0020331
Cg21628.1	Cg01279.1	0.00738976
Cg21628.1	Cg01377.1	0.00878454
Cg21628.1	Cg01471.1	0.000159242
Cg21628.1	Cg01875.1	0.00421799
Cg21628.1	Cg01908.1	0.000646175
Cg21628.1	Cg02000.1	0.00117814
Cg21628.1	Cg02221.1	0.00151548
Cg21628.1	Cg02253.1	0.0015907
Cg21628.1	Cg02420.1	0.00215238
Cg21628.1	Cg02441.1	0.000569509
Cg21628.1	Cg02502.1	0.00353681
Cg21628.1	Cg02546.1	0.00405363
Cg21628.1	Cg02576.1	0.00406799
Cg21628.1	Cg02656.1	0.0197711
Cg21628.1	Cg02824.1	0.00885753
Cg21628.1	Cg02900.1	0.00869872
Cg21628.1	Cg03002.1	0.00267783
Cg21628.1	Cg03003.1	0.00380836
Cg21628.1	Cg03163.1	0.000169215
Cg21628.1	Cg03592.1	0.00827271
Cg21628.1	Cg03595.1	9.35059e-05
Cg21628.1	Cg03664.1	0.0244921
Cg21628.1	Cg03768.1	0.00859
Cg21628.1	Cg03843.1	0.0022762
Cg21628.1	Cg03983.1	0.000939219
Cg21628.1	Cg03984.1	0.00503549
Cg21628.1	Cg04022.1	0.00809322
Cg21628.1	Cg04068.1	0.00343729
Cg21628.1	Cg04233.1	0.00131071
Cg21628.1	Cg04272.1	0.00244714
Cg21628.1	Cg04383.1	0.00943514
Cg21628.1	Cg04414.1	0.00830203
Cg21628.1	Cg04494.1	0.0038031
Cg21628.1	Cg04543.1	0.0201928
Cg21628.1	Cg04559.1	0.0102828
Cg21628.1	Cg04597.1	0.000399326
Cg21628.1	Cg04617.1	0.0170201
Cg21628.1	Cg04672.1	0.00790689
Cg21628.1	Cg04798.1	0.00589187
Cg21628.1	Cg04984.1	0.000291085
Cg21628.1	Cg05085.1	0.00230283
Cg21628.1	Cg05145.1	0.00310666
Cg21628.1	Cg05173.1	0.0033881
Cg21628.1	Cg05240.1	0.000467771
Cg21628.1	Cg05351.1	0.00186756
Cg21628.1	Cg05482.1	0.000508815
Cg21628.1	Cg05646.1	0.00847895
Cg21628.1	Cg05649.1	0.00205172
Cg21628.1	Cg05727.1	0.00172707
Cg21628.1	Cg05823.1	0.000933823
Cg21628.1	Cg05977.1	0.000488325
Cg21628.1	Cg05996.1	0.00185163
Cg21628.1	Cg06087.1	0.0101294
Cg21628.1	Cg06097.1	0.0107249
Cg21628.1	Cg06265.1	0.0216647
Cg21628.1	Cg06271.1	0.00326483
Cg21628.1	Cg06414.1	0.0057619
Cg21628.1	Cg06448.1	0.00888466
Cg21628.1	Cg06470.1	0.00134976
Cg21628.1	Cg06743.1	0.00035502
Cg21628.1	Cg06769.1	0.00192375
Cg21628.1	Cg07043.1	4.53133e-05
Cg21628.1	Cg07176.1	0.00258544
Cg21628.1	Cg07179.1	0.000390482
Cg21628.1	Cg07292.1	0.00142516
Cg21628.1	Cg07340.1	1.31329e-05
Cg21628.1	Cg07462.1	0.00648896
Cg21628.1	Cg07566.1	0.00806966
Cg21628.1	Cg07589.1	0.00140363
Cg21628.1	Cg07622.1	0.000482136
Cg21628.1	Cg07703.1	0.00136675
Cg21628.1	Cg07746.1	0.00501217
Cg21628.1	Cg07797.1	0.00984492
Cg21628.1	Cg07930.1	0.0015114
Cg21628.1	Cg08045.1	0.00014902
Cg21628.1	Cg08138.1	0.0010477
Cg21628.1	Cg08294.1	0.00734896
Cg21628.1	Cg08456.1	0.00052303
Cg21628.1	Cg08751.1	0.000234993
Cg21628.1	Cg08783.1	0.000794492
Cg21628.1	Cg09065.1	0.0102146
Cg21628.1	Cg09535.1	0.000744244
Cg21628.1	Cg09630.1	0.000951355
Cg21628.1	Cg09697.1	0.00423427
Cg21628.1	Cg10375.1	0.00945813
Cg21628.1	Cg10475.1	0.0288434
Cg21628.1	Cg10493.1	0.000859891
Cg21628.1	Cg10683.1	0.00258423
Cg21628.1	Cg10686.1	0.0166979
Cg21628.1	Cg10780.1	0.00107286
Cg21628.1	Cg10833.1	0.000519356
Cg21628.1	Cg10867.1	0.0009845
Cg21628.1	Cg10874.1	0.000957188
Cg21628.1	Cg10989.1	0.000833319
Cg21628.1	Cg11056.1	0.00269036
Cg21628.1	Cg11061.1	0.0301292
Cg21628.1	Cg11338.1	0.0138058
Cg21628.1	Cg11486.1	0.00116252
Cg21628.1	Cg11622.1	0.00244994
Cg21628.1	Cg11674.1	0.00769084
Cg21628.1	Cg11755.1	0.000192861
Cg21628.1	Cg11832.1	0.0105623
Cg21628.1	Cg11881.1	0.00278184
Cg21628.1	Cg11903.1	0.000723497
Cg21628.1	Cg12002.1	0.000992615
Cg21628.1	Cg12088.1	0.00107252
Cg21628.1	Cg12255.1	0.0114372
Cg21628.1	Cg12256.1	0.00123567
Cg21628.1	Cg12364.1	0.00694996
Cg21628.1	Cg12420.1	0.0230359
Cg21628.1	Cg12493.1	0.00969342
Cg21628.1	Cg12667.1	0.0100902
Cg21628.1	Cg12754.1	0.00332513
Cg21628.1	Cg12864.1	0.0110803
Cg21628.1	Cg12891.1	0.00230612
Cg21628.1	Cg13027.1	0.0115568
Cg21628.1	Cg13198.1	0.00266908
Cg21628.1	Cg13274.1	0.00286565
Cg21628.1	Cg13279.1	0.000333046
Cg21628.1	Cg13403.1	0.000194479
Cg21628.1	Cg13670.1	0.000790063
Cg21628.1	Cg14266.1	0.00290507
Cg21628.1	Cg14276.1	0.00107181
Cg21628.1	Cg14362.1	0.000281554
Cg21628.1	Cg14365.1	0.0329204
Cg21628.1	Cg14369.1	0.0013554
Cg21628.1	Cg14370.1	0.0161565
Cg21628.1	Cg14436.1	0.000837376
Cg21628.1	Cg14611.1	0.0203828
Cg21628.1	Cg14663.1	0.00398933
Cg21628.1	Cg14779.1	0.00876513
Cg21628.1	Cg14828.1	0.00943509
Cg21628.1	Cg14887.1	0.00212249
Cg21628.1	Cg14896.1	0.000271674
Cg21628.1	Cg15006.1	0.00243301
Cg21628.1	Cg15009.1	0.0125623
Cg21628.1	Cg15039.1	0.00877565
Cg21628.1	Cg15169.1	0.000905458
Cg21628.1	Cg15170.1	0.00160847
Cg21628.1	Cg15171.1	0.00160354
Cg21628.1	Cg15172.1	0.00221428
Cg21628.1	Cg15214.1	0.00915348
Cg21628.1	Cg15374.1	0.0025989
Cg21628.1	Cg15384.1	0.00247151
Cg21628.1	Cg15526.1	0.00449379
Cg21628.1	Cg15569.1	6.97298e-05
Cg21628.1	Cg15640.1	0.000780531
Cg21628.1	Cg15969.1	0.00019672
Cg21628.1	Cg16133.1	0.00222888
Cg21628.1	Cg16160.1	0.0018772
Cg21628.1	Cg16292.1	0.0107069
Cg21628.1	Cg16610.1	0.000696926
Cg21628.1	Cg16709.1	0.00222049
Cg21628.1	Cg16884.1	0.00258408
Cg21628.1	Cg16916.1	4.84589e-05
Cg21628.1	Cg17007.1	0.00683699
Cg21628.1	Cg17074.1	0.00111974
Cg21628.1	Cg17141.1	0.00140219
Cg21628.1	Cg17271.1	0.00147555
Cg21628.1	Cg17471.1	0.00264648
Cg21628.1	Cg17737.1	0.000292189
Cg21628.1	Cg17764.1	0.00227216
Cg21628.1	Cg17926.1	0.00932648
Cg21628.1	Cg17995.1	0.0111284
Cg21628.1	Cg18089.1	0.00210289
Cg21628.1	Cg18125.1	0.00102684
Cg21628.1	Cg18201.1	0.00171649
Cg21628.1	Cg18225.1	0.0162713
Cg21628.1	Cg18367.1	0.00958973
Cg21628.1	Cg18374.1	0.000571773
Cg21628.1	Cg18478.1	0.00165341
Cg21628.1	Cg18498.1	0.000246311
Cg21628.1	Cg18702.1	0.00847915
Cg21628.1	Cg18799.1	0.0103778
Cg21628.1	Cg18987.1	0.000272594
Cg21628.1	Cg19135.1	0.00851347
Cg21628.1	Cg19220.1	0.00199098
Cg21628.1	Cg19586.1	0.000747924
Cg21628.1	Cg19648.1	0.000392187
Cg21628.1	Cg19951.1	0.00167159
Cg21628.1	Cg20015.1	0.000148907
Cg21628.1	Cg20327.1	0.00112952
Cg21628.1	Cg20428.1	0.00300267
Cg21628.1	Cg20544.1	0.0101442
Cg21628.1	Cg20554.1	0.00417872
Cg21628.1	Cg20555.1	0.00129112
Cg21628.1	Cg20588.1	0.00177548
Cg21628.1	Cg20777.1	0.0187572
Cg21628.1	Cg21096.1	0.00262367
Cg21628.1	Cg21481.1	0.00859846
Cg21628.1	Cg21628.1	0.000318231
Cg21628.1	Cg21765.1	0.000796863
Cg21628.1	Cg22127.1	0.000322036
Cg21628.1	Cg22134.1	0.00149125
Cg21628.1	Cg22151.1	0.00152448
Cg21628.1	Cg22203.1	0.0245951
Cg21628.1	Cg22270.1	0.00281423
Cg21628.1	Cg22277.1	0.00192487
Cg21628.1	Cg22409.1	0.00865906
Cg21628.1	Cg22470.1	0.00095203
Cg21628.1	Cg22523.1	0.000302096
Cg21628.1	Cg22655.1	0.001542
Cg21628.1	Cg23022.1	0.0018657
Cg21628.1	Cg23070.1	0.0108535
Cg21628.1	Cg23107.1	0.00335571
Cg21628.1	Cg23167.1	0.00553196
Cg21628.1	Cg23183.1	0.00665273
Cg21628.1	Cg23233.1	0.00905855
Cg21628.1	Cg23394.1	0.0108892
Cg21628.1	Cg23421.1	0.000277026
Cg21628.1	Cg23467.1	0.00806171
Cg21628.1	Cg23497.1	0.000606771
Cg21628.1	Cg23651.1	0.00129072
Cg21628.1	Cg23664.1	0.000193714
Cg21628.1	Cg23927.1	0.0125285
Cg21628.1	Cg24033.1	7.26278e-05
Cg21628.1	Cg24108.1	0.0017213
Cg21628.1	Cg24225.1	0.016504
Cg21628.1	Cg24337.1	0.00337502
Cg21628.1	Cg24360.1	0.0171334
Cg21628.1	Cg24485.1	0.00226245
Cg21628.1	Cg24519.1	0.00030835
Cg21628.1	Cg24730.1	0.000707876
Cg21628.1	Cg24854.1	0.000271545
Cg21628.1	Cg24890.1	0.000135838
Cg21628.1	Cg25390.1	0.000309609
Cg21628.1	Cg25757.1	0.000441082
Cg21628.1	Cg25986.1	0.0178023
Cg21628.1	Cg26015.1	0.00808792
Cg21628.1	Cg26082.1	0.00423182
Cg21628.1	Cg26202.1	0.000784672
Cg21628.1	Cg26466.1	0.000809656
Cg21628.1	Cg26484.1	0.000880365
Cg21628.1	Cg26923.1	0.00389335
Cg21628.1	Cg26927.1	0.000389255
Cg21628.1	Cg26968.1	0.00204135
Cg21628.1	Cg26993.1	0.00197365
Cg21628.1	Cg27004.1	0.000465841
Cg21628.1	Cg27097.1	0.0107261
Cg21628.1	Cg27135.1	0.000261158
Cg21628.1	Cg27230.1	0.00175556
Cg21628.1	Cg27240.1	0.00031621
Cg21628.1	Cg27284.1	0.00323601
Cg21628.1	Cg27316.1	0.000879022
Cg21628.1	Cg27327.1	0.000156481
Cg21628.1	Cg27606.1	0.00343848
Cg21628.1	Cg27854.1	0.0109037
Cg21628.1	Cg27918.1	0.0139712
Cg21628.1	Cg27925.1	0.00165315
Cg21628.1	Cg28021.1	0.00591694
Cg21628.1	Cg28070.1	0.000261013
Cg21628.1	Cg28102.1	0.00303197
Cg21628.1	Cg28139.1	0.00134364
Cg21628.1	Cg28451.1	0.00143054
Cg21628.1	Cg28546.1	0.0139698
Cg21628.1	Cg28592.1	0.000329259
Cg21628.1	Cg28596.1	0.000316734
Cg21628.1	Cg28740.1	0.00456773
Cg21628.1	Cg28760.1	0.00150126
Cg21628.1	Cg28779.1	0.000655949
Cg21628.1	Cg28792.1	0.00110744
Cg21628.1	Cg29345.1	0.00919854
Cg21628.1	Cg29408.1	0.00219632
Cg21628.1	Cg29418.1	0.00312696
Cg21628.1	Cg29440.1	0.0120696
Cg21628.1	Cg29876.1	0.00166268
Cg21628.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.000540286
Cg21628.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.0142557
Cg21628.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	5.86123e-05
Cg21628.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00213598
Cg21628.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.000177589
Cg21628.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.0033536
Cg21765.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.00314652
Cg21765.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.00151788
Cg21765.1	Cg00075.1	9.30605e-05
Cg21765.1	Cg00131.1	0.0120035
Cg21765.1	Cg00145.1	3.16551e-05
Cg21765.1	Cg00157.1	0.0100136
Cg21765.1	Cg00212.1	0.00424196
Cg21765.1	Cg00262.1	0.000858659
Cg21765.1	Cg00372.1	0.0264917
Cg21765.1	Cg00397.1	0.000611968
Cg21765.1	Cg00404.1	0.00598786
Cg21765.1	Cg00630.1	0.00149519
Cg21765.1	Cg00825.1	0.00618464
Cg21765.1	Cg00885.1	0.00133019
Cg21765.1	Cg01010.1	0.00791611
Cg21765.1	Cg01021.1	0.00214083
Cg21765.1	Cg01117.1	0.000766938
Cg21765.1	Cg01192.1	0.0176304
Cg21765.1	Cg01279.1	0.00540849
Cg21765.1	Cg01377.1	0.00113069
Cg21765.1	Cg01471.1	0.0110486
Cg21765.1	Cg01875.1	0.0289512
Cg21765.1	Cg01908.1	0.017311
Cg21765.1	Cg02000.1	0.000514893
Cg21765.1	Cg02221.1	0.0236776
Cg21765.1	Cg02253.1	0.00126826
Cg21765.1	Cg02420.1	0.000948138
Cg21765.1	Cg02441.1	0.00168753
Cg21765.1	Cg02502.1	0.000700653
Cg21765.1	Cg02546.1	0.00919318
Cg21765.1	Cg02576.1	0.00256948
Cg21765.1	Cg02656.1	0.00191439
Cg21765.1	Cg02824.1	0.00107192
Cg21765.1	Cg02900.1	0.0021752
Cg21765.1	Cg03002.1	0.0092165
Cg21765.1	Cg03003.1	0.0004751
Cg21765.1	Cg03163.1	0.0176987
Cg21765.1	Cg03592.1	0.00190074
Cg21765.1	Cg03595.1	0.00121792
Cg21765.1	Cg03664.1	0.00145289
Cg21765.1	Cg03768.1	0.00143513
Cg21765.1	Cg03843.1	0.00103991
Cg21765.1	Cg03983.1	0.00076198
Cg21765.1	Cg03984.1	0.00338495
Cg21765.1	Cg04022.1	0.0106261
Cg21765.1	Cg04068.1	0.00361701
Cg21765.1	Cg04233.1	0.00106347
Cg21765.1	Cg04272.1	0.0142342
Cg21765.1	Cg04383.1	0.00285938
Cg21765.1	Cg04414.1	0.00279311
Cg21765.1	Cg04494.1	0.0233769
Cg21765.1	Cg04543.1	0.00129198
Cg21765.1	Cg04559.1	0.0146958
Cg21765.1	Cg04597.1	0.0021603
Cg21765.1	Cg04617.1	0.000622573
Cg21765.1	Cg04672.1	0.026475
Cg21765.1	Cg04798.1	0.0151843
Cg21765.1	Cg04984.1	0.00559562
Cg21765.1	Cg05085.1	0.0281626
Cg21765.1	Cg05145.1	0.0029441
Cg21765.1	Cg05173.1	0.0101886
Cg21765.1	Cg05240.1	0.00294905
Cg21765.1	Cg05351.1	0.00895608
Cg21765.1	Cg05482.1	0.00163406
Cg21765.1	Cg05646.1	0.0024641
Cg21765.1	Cg05649.1	0.00308735
Cg21765.1	Cg05727.1	0.0123681
Cg21765.1	Cg05823.1	0.00935588
Cg21765.1	Cg05977.1	0.000205331
Cg21765.1	Cg05996.1	0.00337537
Cg21765.1	Cg06087.1	0.00583518
Cg21765.1	Cg06097.1	0.00191103
Cg21765.1	Cg06265.1	0.000679391
Cg21765.1	Cg06271.1	0.000813695
Cg21765.1	Cg06414.1	0.00212326
Cg21765.1	Cg06448.1	0.000510708
Cg21765.1	Cg06470.1	0.011407
Cg21765.1	Cg06743.1	0.00809393
Cg21765.1	Cg06769.1	0.00884936
Cg21765.1	Cg07043.1	0.00329906
Cg21765.1	Cg07176.1	0.00129021
Cg21765.1	Cg07179.1	0.00152716
Cg21765.1	Cg07292.1	0.00235157
Cg21765.1	Cg07340.1	0.00041411
Cg21765.1	Cg07462.1	0.00614909
Cg21765.1	Cg07566.1	0.000468986
Cg21765.1	Cg07589.1	0.00235566
Cg21765.1	Cg07622.1	0.00157991
Cg21765.1	Cg07703.1	0.000699534
Cg21765.1	Cg07746.1	0.00117581
Cg21765.1	Cg07797.1	0.0239291
Cg21765.1	Cg07930.1	0.0091039
Cg21765.1	Cg08045.1	0.017615
Cg21765.1	Cg08138.1	0.0116518
Cg21765.1	Cg08294.1	0.0080721
Cg21765.1	Cg08456.1	0.00940804
Cg21765.1	Cg08751.1	0.00413528
Cg21765.1	Cg08783.1	0.00284965
Cg21765.1	Cg09065.1	0.00561091
Cg21765.1	Cg09535.1	0.00925419
Cg21765.1	Cg09630.1	0.00310216
Cg21765.1	Cg09697.1	0.00913395
Cg21765.1	Cg10375.1	0.00136465
Cg21765.1	Cg10475.1	0.0014186
Cg21765.1	Cg10493.1	0.000354267
Cg21765.1	Cg10683.1	0.0102782
Cg21765.1	Cg10686.1	0.0013528
Cg21765.1	Cg10780.1	0.00128891
Cg21765.1	Cg10833.1	0.00145566
Cg21765.1	Cg10867.1	0.0103257
Cg21765.1	Cg10874.1	0.00128756
Cg21765.1	Cg10989.1	0.000743933
Cg21765.1	Cg11056.1	0.010618
Cg21765.1	Cg11061.1	0.00454638
